신용광,KCI,한국농수산대학,,,,
신우창,KCI,서경대학교,,,,
신윤석,KCI,경기대학교,,,,
신은주0,KCI,인천가톨릭대학교,,,,
신은주1,KCI,전북대학교,,,,
신지연,KCI,히로시마대학,,,,
신태진,SCIENCEON,인하대학교 일반대학원 기계공학과,,,,
신현탁,KCI,고려대학교,,,,
신혜성,KCI,이화여자대학교,,,,
신혜영,KCI,영산대학교 CT대학 전임강사,,,,
신희정,KCI,이화여자대학교,,,,
심갑식,KCI,경남과학기술대학교,,,,
심경호,KCI,고려대학교,,,,
심봉근,KCI,동아시아문물연구소,,,,
심상욱,KCI,전주대학교,,,,
심소희,KCI,이화여자대학교,,,,
심우경,KCI,고려대학교,,,,
심유진,KCI,법무부 서울지방교정청,,,,
심은주,KCI,건국대학교,,,,
심은진,KCI,청주대학교,,,,
심춘보,KCI,순천대학교,,,,
심한섭,KCI,경상국립대학교,,,,
안경숙,KCI,호원대학교,,,,
안득수,KCI,전북대학교,,,,
안민기,SCIENCEON,(주)씨앤엠,KCI,(주)씨앤엠,,
안성희,KCI,홍익대학교,,,,
안승홍,KCI,한경대학교,,,,
안용진,KCI,국토연구원,,,,
안진엽,KCI,포항공과대학교,,,,
안태진,SCIENCEON,한경대학교 토목안전환경공학과,KCI,한경대학교 토목안전환경공학과,,
안태창,SCIENCEON,안동대학교 기계설계공학과,,,,
안현정,KCI,이화여자대학교,,,,
안혜신,KCI,인천대학교,,,,
안홍복,KCI,계명대학교,,,,
? 忠 孝,KCI,??政法大?,,,,
양균원,KCI,대진대학교,,,,
양기진,KCI,전북대학교,,,,
양대승,KCI,목원대학교,,,,
양대헌,KCI,인하대학교,,,,
양량,KCI,중앙대학교 첨단영상대학원,,,,
양민하,KCI,서울시립대학교,,,,
양병우,KCI,전북대학교,,,,
양병일,KCI,두산중공업(주),,,,
양성모,SCIENCEON,전북대학교 기계시스템공학과,KCI,전북대학교,,
양성진,KCI,현대로템,,,,
양순용,SCIENCEON,Department of Mechanical Engineering; Ulsan University,KCI,울산대학교,,
양순임,KCI,부산외국어대학교,,,,
양오,SCIENCEON,청주대학교 반도체공학과,KCI,청주대학교,,
양용,KCI,목포대학교 의류학과,,,,
양우석,KCI,동아대학교,,,,
양원석,KCI,국방과학연구소,,,,
양윤석,KCI,전북대학교,,,,
양인정,KCI,수원과학대학교,,,,
양충효,KCI,화동정법대학,,,,
양한나,KCI,대구대학교 재활과학대학 언어치료학과,,,,
양형우,KCI,홍익대학교,,,,
양혜원,KCI,성동문화재단,,,,
양홍석,KCI,한국토지주택공사,,,,
어경준,KCI,한국예술종합학교,,,,
엄기홍,KCI,한세대학교,,,,
엄상희,KCI,동주대학교,,,,
엄정기,KCI,부경대학교,,,,
여동훈,KCI,미국국립표준기술연구소,,,,
연규동,KCI,연세대학교,,,,
염성곤,KCI,삼성물산(주)건설부문,,,,
오광석,KCI,한경대학교,,,,
오선애,KCI,경성대학교,,,,
오선진,KCI,세명대학교,,,,
오성근,KCI,제주대학교,,,,
오승하,KCI,서울대학교 의과대학 이비인후과학교실,,,,
오승환,KCI,국민대학교,,,,
오양기,KCI,목포대학교,NTIS,목포대학교,,
오영근,KCI,Hiairkorea,,,,
오원근,NTIS,순천대학교,,,,
오윤숙,KCI,연세대학교,,,,
오재일,KCI,중앙대학교,,,,
오종택,KCI,한성대학교,,,,
오철호,KCI,숭실대학교,,,,
오필석,KCI,경인교육대학교,,,,
오현제,SCIENCEON,한국건설기술연구원 환경플랜트연구소,KCI,한국건설기술연구원,,
오호준,KCI,강원대학교,,,,
왕보현,SCIENCEON,강릉원주대학교 전자공학과,KCI,강릉원주대학교,,
왕세명,SCIENCEON,광주과학기술원 기전공학부,NTIS,광주과학기술원,,
왕얀,KCI,경희대학교,,,,
왕얀빙,KCI,경희대학교,,,,
우강호,KCI,LG 전자 - 디자인 경영센터,,,,
우승걸,KCI,세종대학교,,,,
우희종,KCI,서울대학교,,,,
원유홍,KCI,상명대학교,,,,
위장훈,KCI,경성대학교,,,,
유갑상,KCI,I S Technologies Co. Ltd.,,,,
유경철,KCI,고려대학교,,,,
유권종,KCI,중앙대학교,,,,
유기완,KCI,전북대학교,,,,
유미림,KCI,한아문화연구소,,,,
유미옥,KCI,세경대학교,,,,
유보영,KCI,무심종합건축사사무소,,,,
유석형,KCI,경남과학기술대학교,,,,
유성원,KCI,가천대학교,,,,
유성호,KCI,동덕여자대학교,,,,
유순미,KCI,경상대학교,,,,
유승동,KCI,상명대학교,,,,
유연희,KCI,감리교신학대학교,,,,
유영훈,KCI,목포해양대학교,,,,
유원희,KCI,제주대학교 대학원 관광경영학과 박사과정,,,,
유은희,KCI,총신대학교,,,,
유재수,SCIENCEON,충북대학교 정보통신공학과,KCI,충북대학교,,
유재영,KCI,중앙대학교,,,,
유재용,KCI,연세대학교,,,,
유정수,KCI,울산대학교,,,,
유종찬,KCI,인하대학교,,,,
유주선,KCI,강남대학교,,,,
유준희,SCIENCEON,서울대학교,KCI,서울대학교,,
유지성,KCI,건국대학교,,,,
유진,KCI,삼성전자,,,,
유진형,KCI,홍익대학교,,,,
유충준,KCI,경기대학교,,,,
유치선,KCI,한양대학교,,,,
육윤복,KCI,홍익대학교,,,,
윤기봉,KCI,중앙대학교,,,,
윤기열,KCI,KPE,,,,
윤명길,KCI,을지대학교,,,,
윤민희,KCI,경희대학교,,,,
윤선희,KCI,한양대학교,,,,
윤성욱,KCI,안동대학교,,,,
윤성원,KCI,경성대학교,,,,
윤수환,SCIENCEON,한국철도기술연구원 고속철도연구본부,KCI,한국철도기술연구원,,
윤승영,KCI,한국외국어대학교,,,,
윤여범,KCI,서울교육대학교,,,,
윤유리,KCI,성균관대학교,,,,
윤은경,KCI,제주대학교,,,,
윤은주,KCI,숙명여자대학교,,,,
윤재은,SCIENCEON,국민대학교 조형대학 실내디자인학과,KCI,국민대학교,,
윤정훈,KCI,한온시스템,,,,
윤종락,SCIENCEON,부경대학교,KCI,부경대학교,,
윤종영,KCI,한양대학교,,,,
윤종욱,KCI,호서대학교,,,,
윤창술,KCI,경남과학기술대학교,,,,
윤향미,KCI,전주대학교,,,,
윤현민,SCIENCEON,성균관대학교 아동청소년학과,KCI,성균관대학교,,
윤혜경,KCI,홍익대학교,,,,
윤혜원,KCI,서일대학교,,,,
윤회정,KCI,춘천교육대학교,,,,
윤희선,SCIENCEON,(주)리아컴즈,,,,
이 상 원,KCI,연세대학교 생활과학대학 생활디자인학과/인간생애와 혁신적 디자인 융합전공 교수,,,,
이 주 환,KCI,서울미디어대학원대학교,,,,
이강희,SCIENCEON,Global School of Media; Soongsil University,,,,
이경구,KCI,동의대학교 경영학과,,,,
이경수,SCIENCEON,서울대학교 기계항공공학부,KCI,서울대학교,,
이경아,KCI,(주) 교원,,,,
이경원,KCI,한림국제대학원대학교,,,,
이경전,KCI,경희대학교,,,,
이경훈0,KCI,한국해양대학교,,,,
이경훈1,KCI,㈜ 솔루션랩,,,,
이고운,KCI,성균관대학교,,,,
이관규,KCI,강원대학교,,,,
이관홍,KCI,인하대학교,,,,
이광,KCI,울산과학대학교,,,,
이광근,KCI,서울대학교,,,,
이광석,SCIENCEON,국립경남과학기술대학교 전자공학과,KCI,국립경남과학기술대학교,,
이권순,KCI,동아대학교,,,,
이규철,KCI,충남대학교,,,,
이규호0,KCI,중앙대학교,,,,
이규호1,KCI,한국외국어대학교,,,,
이기성,KCI,계원예술대학교,,,,
이기용,SCIENCEON,NVH Korea (주)시험평가팀,KCI,NVH Korea(주),,
이길원,KCI,충남대학교,,,,
이길준,KCI,경북대학교병원,,,,
이난영,KCI,조선대학교,,,,
이내찬,KCI,한성대학교,,,,
이대식,KCI,경인교육대학교,,,,
이대재,KCI,부경대학교,,,,
이덕수,SCIENCEON,한라대학교 산업경영공학과,KCI,한라대학교,,
이도형,KCI,국방과학연구소,,,,
이돈응,KCI,서울대학교,,,,
이돈출,KCI,목포해양대학교,,,,
이돈하,KCI,Bethel Church at Portland Oregon,,,,
이동렬,KCI,대구가톨릭대학교,,,,
이동민,SCIENCEON,국방과학연구소 제1기술연구본부,KCI,국방과학연구소,,
이동아,KCI,강원대학교,,,,
이동원,KCI,한화,,,,
이동준,SCIENCEON,서울과학기술대학교 건설시스템공학과,KCI,서울과학기술대학교,,
이동형,SCIENCEON,한밭대학교 스마트생산경영공학과,KCI,한밭대학교,,
이동호,SCIENCEON,인천대학교 소방방재연구센터,KCI,인천대학교,,
이동환0,KCI,한독미디어대학원대학교,,,,
이동환1,KCI,서울미디어대학원대학교,,,,
이란,KCI,서울신학대학교,,,,
이란표,KCI,배재대학교,,,,
李明載,KCI,韓國雇傭情報院,,,,
이명훈,SCIENCEON,Department of Economics; Myongji University,KCI,명지대학교,,
이무연,KCI,동아대학교,,,,
이문정,KCI,중앙대학교 예술대학 조소학과,,,,
이미림,KCI,성결대학교,,,,
이미선,KCI,단국대학교,,,,
이미현,KCI,연세대학교,,,,
이미혜,KCI,경기대학교,,,,
이미화,KCI,공주대학교,,,,
이민아,KCI,한라대학교,,,,
이민철,SCIENCEON,Department of Mechanical Engineering; Pusan National University,KCI,부산대학교,,
이범석,KCI,대전과학기술대학교,,,,
이병철,KCI,한양대학교,,,,
이병호,KCI,국민대학교,,,,
이보경,KCI,명지대학교,,,,
이보림,KCI,경희대학교,,,,
이보희,KCI,세명대학교,,,,
이봉재,NTIS,한국과학기술원,,,,
이부형,KCI,공주대학교,,,,
이상권,SCIENCEON,인하대학교 대학원 기계공학과,KCI,인하대학교,NTIS,인하대학교
이상민,KCI,숭실대학교,,,,
이상우,KCI,한국화이바,,,,
이상원,SCIENCEON,성균관대학교,,,,
이상윤,KCI,동서대학교,,,,
이상진,SCIENCEON,한국전자통신연구원 사이버융합보안연구단,KCI,한국전자통신연구원,,
이상협,SCIENCEON,Dept. of Digital Media Eng.; Graduate School; Dongeui University,KCI,동의대학교,,
이상호,KCI,부산대학교,,,,
이석규,KCI,LIG넥스원 기계연구센터,,,,
이석영,KCI,경남과학기술대학교,,,,
이석필,SCIENCEON,Dept. of Media Software; SangMyung University,KCI,상명대학교,,
이석현,KCI,중앙대학교,,,,
이선기,KCI,동신대학교,,,,
이선봉,SCIENCEON,계명대 기계자동차공학부,KCI,계명대학교,,
이선재,KCI,독립연구자,,,,
이선희0,SCIENCEON,서울과학기술대학교 정보통신대학 전자IT미디어공학과,KCI,서울과학기술대학교,,
이선희1,KCI,사이버한국외국어대학교,,,,
이성규,KCI,안동대학교,,,,
이성백,KCI,부경대학교,,,,
이성초,KCI,명지대학교,,,,
이성현,KCI,한국기계연구원,,,,
이성희,KCI,호서대학교,,,,
이소희,KCI,한양대학교,,,,
이수연,KCI,가천대학교,,,,
이수원,KCI,계명대학교,,,,
이수진,KCI,대구교육대학교,,,,
이순주,SCIENCEON,한국과학기술원 전기및전자공학과,KCI,한국과학기술원,,
이순흠,KCI,순천향대학교,,,,
이승민,KCI,인하대학교,,,,
이승배,SCIENCEON,Department of Mechanical Engineering; Inha University,KCI,인하대학교,,
이승연0,KCI,상명대학교,,,,
이승연1,KCI,우석대학교,,,,
이승욱,KCI,충남대학교,,,,
이승진,KCI,덕성여자대학교,,,,
이승호,KCI,상지대학교,,,,
이시혜,KCI,한국형수치예보모델개발사업단,,,,
이애리,KCI,중부대학교,,,,
이양구,KCI,서원대학교,,,,
이양복,KCI,동아대학교,,,,
이영경,KCI,김앤장 법률사무소,,,,
이영삼,KCI,세영 E&D,,,,
이영제,SCIENCEON,성균관대학교 기계공학과,KCI,성균관대학교,,
이영준,KCI,인하대학교,,,,
이완복,SCIENCEON,공주대학교 게임디자인학과,,,,
이완형,KCI,창원지방법원,,,,
이용주,SCIENCEON,원광대학교 컴퓨터공학부,KCI,원광대학교,,
이용희,KCI,국립기상과학원,,,,
이우영,KCI,서울대학교,,,,
이운영,KCI,경북대학교,,,,
이원덕,KCI,동국대학교,,,,
이원섭,KCI,강릉원주대학교,,,,
이원형,KCI,원광대학교,,,,
이유진,KCI,연세대학교,,,,
이유칠,KCI,(주)카이다스,,,,
이윤진,KCI,연세대학교,,,,
이은석,KCI,한남대학교,,,,
이은정,KCI,동명대학교,,,,
이은희,KCI,한국교원대학교,,,,
이일재,SCIENCEON,전북대학교 기계공학과,KCI,전북대학교,NTIS,전북대학교
이일학,KCI,연세대학교,,,,
이재규,KCI,홍익대학교,,,,
이재승0,SCIENCEON,한남대학교 건축공학과,KCI,한남대학교,,
이재승1,KCI,동의대학교,,,,
이재영,KCI,중앙대학교,,,,
이재은,KCI,충북대학교,,,,
이재정,SCIENCEON,국민대학교 의상디자인학과,KCI,국민대학교,,
이재춘,KCI,강동대학,,,,
이재하,KCI,한국해양대학교,,,,
이재호0,KCI,차의과학대학교,,,,
이재호1,KCI,강원대학교,,,,
이재호2,KCI,구미대학교,,,,
이재홍,KCI,서강대학교,,,,
이재훈,SCIENCEON,단국대학교 건축학과,,,,
이재희,KCI,Hallym University of Graduate Studies,,,,
이정권,SCIENCEON,한국과학기술원 기계공학과 소음 및 진동제어 연구센터,KCI,한국과학기술원,NTIS,한국과학기술원
이정민,KCI,국방과학연구소,,,,
이정연,KCI,이화여자대학교,,,,
이정원,KCI,부산대학교,,,,
이정은,KCI,김천대학교,,,,
이정화,KCI,경상대학교,,,,
이정희,KCI,한국예술종합학교,,,,
이종규,KCI,기술법인 다원,,,,
이종성,KCI,충남대학교,,,,
이종용,KCI,광운대학교,,,,
이종원,KCI,이화여자대학교,,,,
이종한,KCI,호서대학교,,,,
이종현,SCIENCEON,제주대학교 해양시스템공학과,KCI,제주대학교,,
이주은,KCI,강동대학교,,,,
이주현,SCIENCEON,연세대학교 생활과학대학 의류환경학과,,,,
이준승,KCI,동덕여자대학교,,,,
이준완,NTIS,충남대학교병원,,,,
이중석,NTIS,충남대학교,,,,
이중섭0,KCI,한동대학교,,,,
이중섭1,KCI,재단법인 전북발전연구원,,,,
이중우,SCIENCEON,한국해양대학교 건설공학과,KCI,한국해양대학교,,
이중혁,SCIENCEON,강원대학교 대학원 기계융합공학과,KCI,강원대학교,,
이지은0,KCI,경희대학교,,,,
이지은1,KCI,부산대학교,,,,
이진규,NTIS,성균관대학교(자연과학캠퍼스),,,,
이진아,KCI,숙명여자대학교,,,,
이진우,SCIENCEON,아주대학교 기계공학과,KCI,아주대학교,,
이진욱,KCI,조선대학교,,,,
이찬,KCI,수원대학교,,,,
이찬영,SCIENCEON,(주)에스코알티에스,KCI,(주)에스코알티에스,,
이창노,SCIENCEON,경성대학교 멀티미디어대학 인테리어디자인학과,KCI,경성대학교,,
이창식,KCI,세명대학교,,,,
이창신,KCI,청주대학교,,,,
이창욱,KCI,단국대학교,,,,
이창원,SCIENCEON,삼정 ENC 기술사사무소,,,,
이창재,KCI,성균관대학교,,,,
이충석,KCI,인하대학교,,,,
이충호,KCI,한밭대학교,,,,
이치우,KCI,부산대학교,,,,
이태강,KCI,(주)비앤이소음컨설팅연구소,,,,
이태경,KCI,국립춘천병원,,,,
이태구,KCI,세명대학교,,,,
이태근,KCI,대덕대학교,,,,
이태일,KCI,고려대학교,,,,
이태준,KCI,한국개발연구원국제정책대학원대학교,,,,
이태진,KCI,한국전자통신연구원,,,,
이하나,KCI,서일대학교,,,,
이현우,KCI,경동대학교 한국어교원학과,,,,
이현정,SCIENCEON,경희대학교 주거환경학과,KCI,경희대학교,,
이현주0,KCI,이화여자대학교,,,,
이현주1,KCI,연세대학교,,,,
이현진0,KCI,연세대학교,NTIS,연세대학교,,
이현진1,KCI,상명대학교,,,,
이형근,KCI,광운대학교,,,,
이혜리0,KCI,홍익대학교,,,,
이혜리1,KCI,성균관대학교,,,,
이혜인,KCI,서울시립대학교 환경공학부,,,,
이홍철,KCI,고려대학교,,,,
이화정,KCI,고려대학교 대학원,,,,
이효종,KCI,전북대학교,,,,
이효진,KCI,전북대학교 건축공학과,,,,
이희승,SCIENCEON,현대자동차; 벤처기술개발팀,,,,
인성용,KCI,익투스 인터내셔널,,,,
인치호,KCI,세명대학교,,,,
임덕신,SCIENCEON,홍익대학교 기계.시스템디자인공학과,KCI,홍익대학교,,
임도선,KCI,을지대학교,,,,
임동완,KCI,단국대학교,,,,
임보람0,KCI,안동대학교 민속학연구소,,,,
임보람1,KCI,서강대,,,,
임서형,KCI,경남과학기술대학교,,,,
임석호,KCI,한국건설기술연구원,,,,
임수경,KCI,단국대학교,,,,
임승주,KCI,호서대학교 전자공학과,,,,
임승택,KCI,전북대학교,,,,
임양규,NTIS,중앙대학교,,,,
임영환,KCI,숭실대학교,,,,
임오연,KCI,건양대학교,,,,
임용곤,SCIENCEON,한국해양과학기술원 부설 선박해양플랜트연구소,KCI,한국해양과학기술원 선박해양플랜트연구소,,
임우리,KCI,부산대학교,,,,
임유진,KCI,한국건설기술연구원,,,,
임윤수,SCIENCEON,Hyundai-Kia Motor Company; R&D Division,KCI,현대자동차 남양연구소,,
임은영,KCI,한세대학교,,,,
임은진,KCI,상명대학교,,,,
임의수,KCI,한국기계연구원,,,,
임일진,KCI,인천대학교,,,,
임재열,KCI,한국기술교육대학교,,,,
임정순,SCIENCEON,경기대학교,KCI,경기대학교,,
임찬,KCI,숭실대학교,,,,
임철일,KCI,서울대학교,,,,
임태균,KCI,전북대학교,,,,
임현정,KCI,경희대학교,,,,
장경수,KCI,김포대학,,,,
장경희,SCIENCEON,인하대학교 전자공학과,KCI,인하대학교,,
장기윤,KCI,성신여자대학교,,,,
장미정,KCI,숙명여자대학교,,,,
장민용,KCI,서경대학교,,,,
장보미,KCI,고려대학교,,,,
장상훈,SCIENCEON,김천대학교 물리치료학과,,,,
장서일,KCI,서울시립대학교,,,,
장서희,KCI,숙명여자대학교,,,,
장성주,SCIENCEON,한국과학기술원,KCI,한국과학기술원,,
장성준,KCI,명지대학교,,,,
장순규,KCI,홍익대학교 일반대학원 디자인공예학과 시각디자인,,,,
장승호,KCI,한국철도기술연구원,,,,
장연미,KCI,법제처,,,,
장용순,KCI,홍익대학교,,,,
장우석,SCIENCEON,LIG넥스원,KCI,LIG넥스원,,
장인호0,KCI,글로컬 과학기술법연구소,,,,
장인호1,KCI,성균관대학교,,,,
장지욱,KCI,인하대학교,,,,
장태순,KCI,한국도로공사 도로교통연구원,,,,
장현,KCI,김해은혜학교,,,,
장현숙,KCI,한림대학교,,,,
장현애,SCIENCEON,부경대학교 시스템경영공학부,KCI,부경대학교 시스템경영공학부,,
장호성,KCI,국방기술품질원,,,,
장희선,KCI,숙명여자대학교,,,,
전병운,KCI,공주대학교,,,,
전병훈,KCI,동국대학교 기술창업학과,,,,
전상후,SCIENCEON,원창머티리얼(주),KCI,원창머티리얼㈜,,
전수홍,KCI,국방기술품질원,,,,
전순식,SCIENCEON,전북대학교 생활과학대학 주거환경학과; 전북대학교 인간생활과학연구소,,,,
전용한,SCIENCEON,상지대학교 소방공학과,KCI,상지대학교,,
전익재,KCI,한국산업기술대학교 게임공학과,,,,
전재욱,KCI,성균관대학교,,,,
전지윤,KCI,한독미디어대학원대학교,,,,
전진용,KCI,한양대학교,NTIS,한양대학교,,
전찬수,SCIENCEON,한국건설기술연구원 건축도시연구소,KCI,한국건설기술연구원,,
전태영,KCI,경상대학교,,,,
전태현,KCI,서울과학기술대학교,,,,
전학수,KCI,㈜큐비앤맘,,,,
전혜연,KCI,세한대학교,,,,
전환돈,KCI,서울과학기술대학교,,,,
전희현,KCI,경희대학교,,,,
정경호,KCI,수원대학교,,,,
정광호,KCI,삼육대학교,,,,
정구웅,KCI,,,,,
정규홍,KCI,대진대학교,,,,
정누리,KCI,이화여자대학교,,,,
정달영,KCI,동국대학교,,,,
정덕영,KCI,충남대학교,,,,
정도영,KCI,중부대학교,,,,
정도현,KCI,남서울대학교,,,,
정두순,KCI,경성대학교,,,,
정란,KCI,단국대학교,,,,
정미지,KCI,서울여자대학교,,,,
정병철,KCI,경남대학교,,,,
정석길,KCI,중앙대학교,,,,
정선주,KCI,서울대학교,,,,
정성학,SCIENCEON,국방과학연구소,KCI,국방과학연구소,,
정성호,KCI,한국조세재정연구원,,,,
정세종,KCI,조선대학교,,,,
정소,KCI,고신대학교,,,,
정소영,KCI,부천대학교,,,,
정승석,KCI,동국대학교,,,,
정승훈,KCI,경희대학교,,,,
정연식,KCI,서울여자대학교,,,,
정영진,KCI,건국대학교,,,,
정영철,KCI,법무법인에이펙스,,,,
정용복,KCI,한국지질자원연구원,,,,
정용화,KCI,고려대학교,,,,
정우영,KCI,동국대학교,,,,
정우진,SCIENCEON,Agency for Defense Development,KCI,국방과학연구소(진해),,
정우택,KCI,유원(U1)대학교,,,,
정웅,KCI,경찰대학,,,,
정웅준,KCI,이화여자대학교,,,,
정의봉,SCIENCEON,부산대학교,KCI,부산대학교,,
정의영,KCI,금오공과대학교,,,,
정의태,KCI,인제대학교,,,,
정재영,KCI,경북대학교 자동차부품소재연구소,,,,
정재원,KCI,동원대학,,,,
정재호,KCI,목원대학교,,,,
정정호,KCI,한국화재보험협회부설방재시험연구원,,,,
정종식,KCI,김천과학대학교,,,,
정지학,KCI,한국폴리텍대학,,,,
정지훈,KCI,Korea Atomic Energy Research Institute,,,,
정진헌,SCIENCEON,동국대학교 영상대학원 멀티미디어학과,KCI,동국대학교,,
정진훈,KCI,인하대학교,,,,
정창용,KCI,한국원자력연구원 하나로이용연구본부,,,,
정철의,KCI,안동대학교,,,,
정태열,KCI,경북대학교,,,,
정태헌,KCI,고려대학교,,,,
정하명,KCI,경북대학교,,,,
정현용,KCI,서강대학교,,,,
정혜승,KCI,경인교육대학교,,,,
정호정,KCI,아주대학교,,,,
정회경,SCIENCEON,Department of Computer Engineering; Paichai University,,,,
정효영,KCI,,,,,
조경수,KCI,남서울대학교,,,,
조경준,KCI,삼선엔지니어링/한양대학교,,,,
조동민,KCI,전북대학교 산업디자인학과 전공 교수,,,,
조동우,KCI,한국건설기술연구원,,,,
조두상,KCI,부산대학교,,,,
조문숙,SCIENCEON,분당서울대학교병원 간호본부,KCI,분당서울대병원,,
조범훈,KCI,가톨릭관동대학교,,,,
조병욱,SCIENCEON,(주)타이가,KCI,(주)타이가,,
조보람,KCI,경성대학교,,,,
조선호,KCI,서울대학교,,,,
조성배,KCI,연세대학교,,,,
조성재,KCI,한국노동연구원,,,,
조성현,SCIENCEON,홍익대학교 게임학부,KCI,홍익대학교,,
조소군,KCI,부산외국어대학교 중국학부,,,,
조수진,KCI,이화여자대학교,,,,
조순자,KCI,중앙대학교,,,,
조연성,KCI,덕성여자대학교,,,,
조영선,KCI,고려대학교,,,,
조영호,KCI,국방대학교,,,,
조용훈,KCI,청주교육대학교,,,,
조운석,KCI,부산대학교,,,,
조유석,KCI,대구대학교,,,,
조유진,KCI,서울과학기술대학교,,,,
조은란,KCI,신한대학교,,,,
조은숙,KCI,서울은정초등학교,,,,
조은영,KCI,고려대학교,,,,
조은주,KCI,전북대학교,,,,
조은환,KCI,백석대학교,,,,
조익순,SCIENCEON,한국해양대학교 선박운항과,KCI,한국해양대학교,,
조인구,KCI,현대자동차 R&D부,,,,
조재경,KCI,이화여자대학교,,,,
조재신,SCIENCEON,전남대학교 공학교육혁신센터,,,,
조정란,KCI,인하대학교,,,,
조종현,KCI,선테크(주),,,,
조주필,SCIENCEON,Dept. of Integrated IT & Communication Eng.; Kunsan Nat'l Univ.,KCI,군산대학교,,
조준호,KCI,원광대학교,,,,
조준희,KCI,동국대학교,,,,
조진호0,SCIENCEON,경북대학교 IT대학 전자공학부,KCI,경북대학교,,
조진호1,SCIENCEON,R&D Center; NVH Korea,SCIENCEON,NVH Korea (주) 시험평가팀,KCI,NVH Korea
조철환,KCI,동희,,,,
조태동,SCIENCEON,강릉원주대학교 생명과학대학 환경조경학과,,,,
조하경,KCI,(재)한국섬유소재연구소,,,,
조현진,KCI,연세대학교,,,,
조효진,KCI,서울대학교,,,,
좌혜경,KCI,제주대학교,,,,
주강원,KCI,홍익대학교,,,,
주다영,KCI,연세대학교,,,,
주문갑,KCI,부경대학교,,,,
주미경,KCI,삼육대학교,,,,
주소영,KCI,인하대학교,,,,
주시형,KCI,전남대학교,,,,
주옥수,KCI,영남대학교,,,,
주재웅,KCI,호서대학교 법학연구소,,,,
주헌식,KCI,삼육대학교,,,,
주헌우,KCI,한국교육과정평가원,,,,
주형중,KCI,(주)아이시스이엔씨,,,,
朱??,KCI,Xiangtan University,,,,
지민석,KCI,한서대학교,,,,
지상규,KCI,한국해양대학교,,,,
지재경,KCI,LIG넥스원(주),,,,
지창욱,KCI,한국생산기술연구원,,,,
진현기,KCI,(주)보스텍,,,,
진현영,KCI,서울대학교,,,,
찐따나 풋타메따,KCI,Srinakharinwirot university,,,,
차주현,KCI,청주대학교,,,,
채수혁,SCIENCEON,계룡디지텍고등학교,,,,
채용웅,KCI,계명대학교,,,,
채은하,KCI,한일장신대학교,,,,
천경록,KCI,광주교육대학교,,,,
천용주,KCI,ESCO RTS,,,,
천준범,KCI,법무법인 세종,,,,
최교숙,KCI,특허청,,,,
최규석,SCIENCEON,청운대학교 컴퓨터학과,KCI,청운대학교,,
최낙환,KCI,전북대학교,,,,
최대권,KCI,서울대학교,,,,
최명국,KCI,경일대학교,,,,
최미숙,SCIENCEON,예수대학교 간호학부,KCI,예수대학교,,
최범석,KCI,한국기계연구원,,,,
최병만,KCI,전주비전대학교,,,,
최병윤,SCIENCEON,동의대학교,,,,
최병희,SCIENCEON,한국지질자원연구원 전략기술연구본부 심지층연구단,KCI,한국지질자원연구원,,
최상철,KCI,중앙대학교,,,,
최선영,KCI,한국독립PD협회,,,,
최성준,KCI,한국생산기술연구원,,,,
최세영,KCI,원광대학교,,,,
최수경,KCI,금강생태문화연구소,,,,
최수빈,KCI,중앙대학교,,,,
최수환,KCI,대구가톨릭대학교,,,,
최수황,KCI,한세대학교,,,,
최승복,KCI,인하대학교,,,,
최승재,KCI,한양대학교 법학전문대학원,,,,
최신형,SCIENCEON,강원대학교,,,,
최아름,KCI,한국무역보험공사,,,,
최연식,KCI,경희대학교,,,,
최영민,SCIENCEON,National Pension Research Institute,KCI,국민연금공단,,
최영철,KCI,한국해양과학기술원,,,,
최영환,KCI,경인교육대학교,,,,
최완식,SCIENCEON,충남대학교,KCI,충남대학교,,
최용상,SCIENCEON,Center for Climate/Environment Change Prediction Research; Ewha Womans University,KCI,이화여자대학교,,
최용순,KCI,서강대학교,,,,
최용전,KCI,단국대학교,,,,
최원종,NTIS,한국항공대학교산학협력단,,,,
최윤영,KCI,경북대학교,,,,
최윤정,KCI,KIEP,,,,
최은혁,KCI,인천대학교,,,,
최익서,KCI,홍익대학교,,,,
최인규,KCI,대구과학대학교,,,,
최인영,KCI,한양대학교,,,,
최인욱,SCIENCEON,한동대학교 산업정보디자인학부,,,,
최인철,KCI,고려대학교,,,,
최장섭,KCI,서울여자대학교,,,,
최재수,KCI,경희대학교,,,,
최재영,KCI,연세대학교,,,,
최재원,KCI,순천향대학교,,,,
최정민,KCI,건국대학교,,,,
최정숙,KCI,경북도립대학교,,,,
최정화,KCI,경북대학교,,,,
최종남,KCI,중앙승가대학교,,,,
최종석,KCI,홍익대학교,,,,
최준선,KCI,성균관대학교,,,,
최준호,KCI,연세대학교,,,,
최지현,KCI,서울대학교,,,,
최진,KCI,한국교원대학교,,,,
최진식,KCI,영산대학교,,,,
최진혁,KCI,부산대학교,,,,
최진호,KCI,동덕여자대학교,,,,
최철,KCI,금융감독원,,,,
최충석,KCI,전주대학교,,,,
최태호,KCI,중부대학교,,,,
최현승,KCI,국민건강보험 일산병원,,,,
최현식,KCI,인하대학교,,,,
최현일,KCI,한국열린사이버대학교,,,,
최현택,KCI,한국해양얀구원,,,,
최혜윤,KCI,송원대학교,,,,
최혜진,KCI,목원대학교,,,,
